plot_row,plot_column,plant_id,plot_id,SF16h_HGT1_120,SF16h_HGT2_120,SF16h_HGT3_120,SF16h_TWT_120,SF16h_WTP_120,SF16h_WTL_120,SF16h_PAN1_120,SF16h_PAN2_120,SF16h_PAN3_120,2016_07_13-14_Leaf_Necrosis,2016_07_13-14_vegetation_index,2016_08_05-08_vegetation_index,2016_07_13_BAP_Leaf_Area,2016_07_13_laser_plant_height,2016_07_light_interception,2016_08_light_interception,2016_09_light_interception,accession_photoperiod,accession_type,accession_origin,accession_race,Notes,x_of_y,plot_plan_tag,plot_plan_con,plot_plan_barcode,plot_plan_end
61,2,PI_563196,SF-BE-r2-p1577,,,,,,,,,,,,0.063308,,,,21.0395,,PHOTOPERIOD_SENSITIVE,Cellulosic,Kenya,Guinea-caudatum,,1 of 4,,,SF-BE-r2-p1577,
61,3,PI_329310,SF-BE-r2-p1609,,,,,,,,,,,,0.066435,,,,39.1928,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,1 of 4,,,SF-BE-r2-p1609,
61,4,PI_453696,SF-BE-r2-p1641,,,,,,,,,,,,0.068016,,,,15.5189,,,,,,,1 of 4,,,SF-BE-r2-p1641,
61,5,PI_569458,SF-BE-r2-p1693,,,,,,,,,,,,0.073809,,,,45.4752,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,,1 of 4,,,SF-BE-r2-p1693,
61,6,PI_330184,SF-BE-r2-p1745,,,,,,,,,,,,0.086232,,,,32.3314,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,1 of 4,,,SF-BE-r2-p1745,
61,7,PI_329618,SF-BE-r2-p1797,,,,,,,,,,,,0.088835,,,,21.108,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,1 of 4,,,SF-BE-r2-p1797,
61,8,PI_570373,SF-BE-r2-p1849,,,,,,,,,,,,0.085394,,,,56.2118,,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Guinea-caudatum,,1 of 4,,,SF-BE-r2-p1849,
61,9,PI_156330,SF-BE-r2-p1901,,,,,,,,,,,,0.077856,,,,38.7354,,PHOTOPERIOD_SENSITIVE,Cellulosic,Zambia,Durra-caudatum,,1 of 4,,,SF-BE-r2-p1901,
61,10,PI_152728,SF-BE-r2-p1953,,,,,,,,,,,,0.07134,,,,18.5241,,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Durra,,1 of 4,,,SF-BE-r2-p1953,
61,11,PI_570038,SF-BE-r2-p2005,,,,,,,,,,,,0.067367,,,,23.883,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Kafir-caudatum,,1 of 4,,,SF-BE-r2-p2005,
61,12,PI_570400,SF-BE-r2-p2057,,,,,,,,,,,,0.093004,,,,20.5004,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,1 of 4,,,SF-BE-r2-p2057,
61,13,PI_329510,SF-BE-r2-p2109,,,,,,,,,,,,0.06971,,,,24.5468,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,1 of 4,,,SF-BE-r2-p2109,
61,14,PI_329511,SF-BE-r2-p2161,,,,,,,,,,,,0.068932,,,,21.026,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,1 of 4,,,SF-BE-r2-p2161,
61,15,PI_455301,SF-BE-r2-p2213,,,,,,,,,,,,0.069668,,,,22.4146,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,Kafir-durra,,1 of 4,,,SF-BE-r2-p2213,
61,16,PI_569453,SF-BE-r2-p2265,,,,,,,,,,,,0.069511,,,,18.7596,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,1 of 4,,,SF-BE-r2-p2265,
61,17,PI_329585,SF-BE-r2-p2317,,,,,,,,,,,,0.058101,,,,1.8801,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,1 of 4,,,SF-BE-r2-p2317,
61,18,PI_329465,SF-BE-r2-p2369,,,,,,,,,,,,0.073907,,,,13.3975,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,1 of 4,,,SF-BE-r2-p2369,
61,19,PI_646242,SF-BE-r2-p2421,,,,,,,,,,,,0.068552,,,,31.6734,,PHOTOPERIOD_SENSITIVE,Cellulosic,Uganda,,,1 of 4,,,SF-BE-r2-p2421,
61,20,PI_569433,SF-BE-r2-p2473,,,,,,,,,,,,0.060073,,,,8.9878,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,,1 of 4,,,SF-BE-r2-p2473,
61,21,PI_329473,SF-BE-r2-p2525,,,,,,,,,,,,0.062423,,,,15.326,,PHOTOPERIOD_SENSITIVE,GRAIN,Ethiopia,,,1 of 4,,,SF-BE-r2-p2525,
61,22,PI_562994,SF-BE-r2-p2577,,,,,,,,,,,,0.082915,,,,16.4333,,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea,,1 of 4,,,SF-BE-r2-p2577,
61,23,PI_329478,SF-BE-r2-p2629,,,,,,,,,,,,0.055333,,,,1.9891,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,1 of 4,,,SF-BE-r2-p2629,
61,24,PI_329632,SF-BE-r2-p2681,,,,,,,,,,,,0.082437,,,,2.2702,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,1 of 4,,,SF-BE-r2-p2681,
61,25,PI_329646,SF-BE-r2-p2733,,,,,,,,,,,,0.051347,,,,1.0448,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,1 of 4,,,SF-BE-r2-p2733,
61,26,PI_563032,SF-BE-r2-p2785,,,,,,,,,,,,0.071866,,,,2.9337,,PHOTOPERIOD_INSENSITIVE,Sweet,Japan,Bicolor,,1 of 4,,,SF-BE-r2-p2785,
61,27,PI_273465,SF-BE-r2-p2837,,,,,,,,,,,,0.07317,,,,19.9799,,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,,,1 of 4,,,SF-BE-r2-p2837,
61,28,PI_563295,SF-BE-r2-p2889,,,,,,,,,,,,0.072938,,,,28.3164,,PHOTOPERIOD_SENSITIVE,Sweet,United States,Durra-caudatum,,1 of 4,,,SF-BE-r2-p2889,
61,29,PI_569462,SF-BE-r2-p2937,,,,,,,,,,,,0.069777,,,,37.016,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,1 of 4,,,SF-BE-r2-p2937,
61,30,PI_330858,SF-BE-r2-p2937 && SF-BE-r2-p2969,,,,,,,,,,,,0.065396,,,,6.4192,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,1 of 4,,,SF-BE-r2-p2969,
61,31,PI_257599,SF-BE-r2-p2937 && SF-BE-r2-p3001,,,,,,,,,,,,0.065861,,,,37.1112,,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,Caudatum,,1 of 4,,,SF-BE-r2-p3001,
61,32,PI_569443,SF-BE-r2-p2937 && SF-BE-r2-p3033,,,,,,,,,,,,0.019096,,,,1.7018,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Kafir-caudatum,,1 of 4,,,SF-BE-r2-p3033,
62,1,PI_563330,SF-BE-r2-p1546,,,,,,,,,,0.0028248,,,0.17961,,,,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,Durra,,2 of 4,,,,
62,2,PI_563196,SF-BE-r2-p1578,,,,,,,,,,0.99956,,,0.19005,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Kenya,Guinea-caudatum,,2 of 4,,,,
62,3,PI_329310,SF-BE-r2-p1610,,,,,,,,,,0.66667,,,0.30494,,,,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,2 of 4,,,,
62,4,PI_453696,SF-BE-r2-p1642,,,,,,,,,,0.99974,,,0.21033,,,,,,,,,,2 of 4,,,,
62,5,PI_569458,SF-BE-r2-p1694,,,,,,,,,,0.66476,,,0.20451,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,,2 of 4,,,,
62,6,PI_330184,SF-BE-r2-p1746,,,,,,,,,,0.79394,,,0.15491,,,,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,2 of 4,,,,
62,7,PI_329618,SF-BE-r2-p1798,,,,,,,,,,0.86543,,,0.18499,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,2 of 4,,,,
62,8,PI_570373,SF-BE-r2-p1850,,,,,,,,,,0.87776,,,0.19625,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Guinea-caudatum,,2 of 4,,,,
62,9,PI_156330,SF-BE-r2-p1902,,,,,,,,,,0.97726,,,0.053296,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Zambia,Durra-caudatum,,2 of 4,,,,
62,10,PI_152728,SF-BE-r2-p1954,,,,,,,,,,0.77794,,,0.16749,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Durra,,2 of 4,,,,
62,11,PI_570038,SF-BE-r2-p2006,,,,,,,,,,0.96547,,,0.23302,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Kafir-caudatum,,2 of 4,,,,
62,12,PI_570400,SF-BE-r2-p2058,,,,,,,,,,0.72907,,,0.21526,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,2 of 4,,,,
62,13,PI_329510,SF-BE-r2-p2110,,,,,,,,,,0.99325,,,0.23538,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,2 of 4,,,,
62,14,PI_329511,SF-BE-r2-p2162,,,,,,,,,,0.99847,,,0.066514,,,,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,2 of 4,,,,
62,15,PI_455301,SF-BE-r2-p2214,,,,,,,,,,0.9789,,,0.045563,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,Kafir-durra,,2 of 4,,,,
62,16,PI_569453,SF-BE-r2-p2266,,,,,,,,,,0.98197,,,0.099932,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,2 of 4,,,,
62,17,PI_329585,SF-BE-r2-p2318,,,,,,,,,,0.78868,,,0.17953,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,2 of 4,,,,
62,18,PI_329465,SF-BE-r2-p2370,,,,,,,,,,0.77456,,,0.12862,,,,,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,2 of 4,,,,
62,19,PI_646242,SF-BE-r2-p2422,,,,,,,,,,0.53837,,,0.22646,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Uganda,,,2 of 4,,,,
62,20,PI_569433,SF-BE-r2-p2474,,,,,,,,,,0.99857,,,0,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,,2 of 4,,,,
62,21,PI_329473,SF-BE-r2-p2526,,,,,,,,,,0.79535,,,0.21779,,,,,PHOTOPERIOD_SENSITIVE,GRAIN,Ethiopia,,,2 of 4,,,,
62,22,PI_562994,SF-BE-r2-p2578,,,,,,,,,,0.99988,,,0.12784,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea,,2 of 4,,,,
62,23,PI_329478,SF-BE-r2-p2630,,,,,,,,,,0.99967,,,0.16118,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,2 of 4,,,,
62,24,PI_329632,SF-BE-r2-p2682,,,,,,,,,,0.96925,,,0.13025,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,2 of 4,,,,
62,25,PI_329646,SF-BE-r2-p2734,,,,,,,,,,0.57817,,,0.11699,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,2 of 4,,,,
62,26,PI_563032,SF-BE-r2-p2786,,,,,,,,,,0.99985,,,0.19346,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Japan,Bicolor,,2 of 4,,,,
62,27,PI_273465,SF-BE-r2-p2838,,,,,,,,,,0.99957,,,0.13008,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,,,2 of 4,,,,
62,28,PI_563295,SF-BE-r2-p2890,,,,,,,,,,0.5079,,,0.27464,,,,,PHOTOPERIOD_SENSITIVE,Sweet,United States,Durra-caudatum,,2 of 4,,,,
62,29,PI_569462,SF-BE-r2-p2938,,,,,,,,,,0.64586,,,0.16472,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,,2 of 4,,,,
62,30,PI_330858,SF-BE-r2-p2938 && SF-BE-r2-p2970,,,,,,,,,,0.77604,,,0.15244,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,2 of 4,,,,
62,31,PI_257599,SF-BE-r2-p2938 && SF-BE-r2-p3002,,,,,,,,,,,,,0.16292,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,Caudatum,,2 of 4,,,,
62,32,PI_569443,SF-BE-r2-p2938 && SF-BE-r2-p3034,,,,,,,,,,,,,0.12877,,,,,PHOTOPERIOD_SENSITIVE,Cellulosic,,Kafir-caudatum,,2 of 4,,,,
63,1,PI_563330,SF-BE-r2-p1547,133,139,152,0.67,,0.55,,,,,,,,0.61919,,,10.0992,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,Durra,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1547 && PAN.SF-BE-r2-p1547 && LEF.SF-BE-r2-p1547,ANTHESIS && MATURITY && 
63,2,PI_563196,SF-BE-r2-p1579,156,155,182,0.59,,0.48,,,,,0.099956,,,0.50848,,,25.6648,PHOTOPERIOD_SENSITIVE,Cellulosic,Kenya,Guinea-caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1579 && PAN.SF-BE-r2-p1579 && LEF.SF-BE-r2-p1579,ANTHESIS && MATURITY && 
63,3,PI_329310,SF-BE-r2-p1611,169,139,189,1.38,,1.10,,,,,0.03527,,,0.44395,,,24.3618,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1611 && PAN.SF-BE-r2-p1611 && LEF.SF-BE-r2-p1611,ANTHESIS && MATURITY && 
63,4,PI_453696,SF-BE-r2-p1643,115,111,120,1.41,,1.15,,,,,0.064352,,,0.36752,,,31.1251,,,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1643 && PAN.SF-BE-r2-p1643 && LEF.SF-BE-r2-p1643,ANTHESIS && MATURITY && 
63,5,PI_569458,SF-BE-r2-p1695,110,107,114,0.61,,0.48,,,,,0.045387,,,0.36212,,,24.846,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1695 && PAN.SF-BE-r2-p1695 && LEF.SF-BE-r2-p1695,ANTHESIS && MATURITY && 
63,6,PI_330184,SF-BE-r2-p1747,181,150,175,1.10,,0.90,,,,,0.058238,,,0.41283,,,34.2689,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1747 && PAN.SF-BE-r2-p1747 && LEF.SF-BE-r2-p1747,ANTHESIS && MATURITY && 
63,7,PI_329618,SF-BE-r2-p1799,141,151,164,2.41,,2.04,,,,,0.038864,,,0.49805,,,43.0892,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1799 && PAN.SF-BE-r2-p1799 && LEF.SF-BE-r2-p1799,ANTHESIS && MATURITY && 
63,8,PI_570373,SF-BE-r2-p1851,133,168,146,1.00,,0.84,,,,,0.029966,,,0.34747,,,34.2031,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Guinea-caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r2-p1851 && PAN.SF-BE-r2-p1851 && LEF.SF-BE-r2-p1851,ANTHESIS && MATURITY && 
